name,latitude_deg,longitude_deg,iso_country,iso_region,iata_code
Stevens Village Airport,66.0172,-149.0545,US,US-AK,SVS
San Antonio Del Tachira Airport,7.840829849,-72.43969727,VE,VE-S,SVZ
Santa Bárbara de Barinas Airport,7.803514004,-71.16571808,VE,VE-E,SBB
Santa Elena de Uairen Airport,4.554999828,-61.15000153,VE,VE-F,SNV
Mayor Buenaventura Vivas International Airport,7.56538,-72.035103,VE,VE-S,STD
Sub Teniente Nestor Arias Airport,10.2787,-68.755203,VE,VE-U,SNF
San Fernando De Apure Airport,7.883319855,-67.44400024,VE,VE-C,SFD
San Tomé Airport,8.945146561,-64.1510849,VE,VE-B,SOM
Santa Bárbara del Zulia Airport,8.974550247,-71.94325256,VE,VE-V,STB
Tucupita Airport,9.088994026,-62.09417343,VE,VE-Y,TUV
Tumeremo Airport,7.24938,-61.52893,VE,VE-F,TMO
Uriman Airport,5.333333015,-62.76666641,VE,VE-F,URM
Arturo Michelena International Airport,10.14973259,-67.92839813,VE,VE-G,VLN
Juan Pablo Pérez Alfonso Airport,8.624139,-71.672668,VE,VE-L,VIG
Dr. Antonio Nicolás Briceño Airport,9.340477943,-70.58406067,VE,VE-T,VLV
Valle de La Pascua Airport,9.222027779,-65.99358368,VE,VE-J,VDP
Barcelos Airport,-0.981292,-62.919601,BR,BR-AM,BAZ
Walfrido Salmito de Almeida Airport,-4.0428,-40.8938,BR,BR-CE,JSB
Pontes e Lacerda Airport,-15.1934,-59.3848,BR,BR-MT,LCB
Borba Airport,-4.40634,-59.602402,BR,BR-AM,RBB
Carauari Airport,-4.871520042,-66.89749908,BR,BR-AM,CAF
Costa Marques Airport,-12.42109966,-64.25160217,BR,BR-RO,CQS
Diamantino Airport,-14.37689972,-56.40039825,BR,BR-MT,DMT
Dianópolis Airport,-11.59539986,-46.84669876,BR,BR-TO,DNO
Siwea Airport,-6.284181,147.582371,PG,PG-MPL,SWE
Eirunepé Airport,-6.639530182,-69.87979889,BR,BR-AM,ERN
Canarana Airport,-13.57444382,-52.2705574,BR,BR-MT,CQA
São Félix do Araguaia Airport,-11.63239956,-50.6896019,BR,BR-MT,SXO
Satwag Airport,-6.139555556,147.2791667,PG,PG-MPL,SWG
Gurupi Airport,-11.73960018,-49.13219833,BR,BR-TO,GRP
Araguaína Airport,-7.22787,-48.240501,BR,BR-TO,AUX
Olhos D`água Airport,-14.019444,-52.152222,BR,BR-MT,GGB
Humaitá Airport,-7.532120228,-63.07210159,BR,BR-AM,HUW
Ipiranga Airport,-2.939069986,-69.69400024,BR,BR-AM,IPG
Santa Izabel do Morro Airport,-11.57229996,-50.66619873,BR,BR-TO,IDO
Ji-Paraná Airport,-10.870743,-61.846675,BR,BR-RO,JPR
Juína Airport,-11.419444,-58.701668,BR,BR-MT,JIA
Juruena Airport,-10.30583286,-58.48944473,BR,BR-MT,JRN
Jataí Airport,-17.82990074,-51.77299881,BR,BR-GO,JTI
Cáceres Airport,-16.04360008,-57.62990189,BR,BR-MT,CCX
Coari Airport,-4.13406,-63.132599,BR,BR-AM,CIZ
Serra da Capivara Airport,-9.083392,-42.644656,BR,BR-PI,NSR
Catalão Airport,-18.21680069,-47.89970016,BR,BR-GO,TLZ
Lábrea Airport,-7.278969765,-64.76950073,BR,BR-AM,LBR
General Leite de Castro Airport,-17.83472252,-50.95611191,BR,BR-GO,RVD
Maués Airport,-3.37217,-57.7248,BR,BR-AM,MBZ
Novo Aripuanã Airport,-5.118030071,-60.36489868,BR,BR-AM,NVP
Novo Campo Airport,-8.83456,-67.312401,BR,BR-AM,BCR
Niquelândia Airport,-14.43490028,-48.49150085,BR,BR-GO,NQL
Anápolis Airport,-16.36230087,-48.92710114,BR,BR-GO,APS
Fonte Boa Airport,-2.53260994,-66.08319855,BR,BR-AM,FBA
Parintins Airport,-2.673019886,-56.77719879,BR,BR-AM,PIN
Pimenta Bueno Airport,-11.6416,-61.1791,BR,BR-RO,PBQ
Fazenda Piraguassu Airport,-10.86111069,-51.68500137,BR,BR-MT,PBX
Silur Airport,-4.529888889,153.0544444,PG,PG-NIK,SWR
Arraias Airport,-13.025154,-46.884107,BR,BR-TO,AAI
Maestro Marinho Franco Airport,-16.586,-54.7248,BR,BR-MT,ROO
Aripuanã Airport,-10.188278,-59.457273,BR,BR-MT,AIR
Presidente João Batista Figueiredo Airport,-11.885001,-55.586109,BR,BR-MT,OPS
Santa Terezinha Airport,-10.46472168,-50.51861191,BR,BR-MT,STZ
Tapuruquara Airport,-0.3786,-64.9923,BR,BR-AM,IRZ
Tangará da Serra Airport,-14.662,-57.443501,BR,BR-MT,TGQ
Fazenda Tucunaré Airport,-13.465528,-58.866935,BR,BR-MT,AZL
Taguatinga Airport,-12.43388939,-46.40055466,BR,BR-TO,QHN
São Miguel do Araguaia Airport,-13.33129978,-50.19760132,BR,BR-GO,SQM
Vila Bela da Santíssima Trindade Airport,-14.9942,-59.9458,BR,BR-MT,MTG
Vila Rica Airport,-9.97944355,-51.14222336,BR,BR-MT,VLP
Regional Orlando Villas Boas Airport,-10.1702776,-54.95277786,BR,BR-MT,MBK
Xavantina Airport,-14.69830036,-52.34640121,BR,BR-MT,NOK
Apuí Airport,-7.172773,-59.8396,BR,BR-AM,IUP
Western Sydney International (Nancy Bird Walton) Airport,-33.879444,150.739722,AU,AU-NSW,SWZ
Sehulea Airport,-9.964527778,151.1618611,PG,PG-MBA,SXH
Nunam Iqua Airport,62.520599,-164.848006,US,US-AK,SXP
Aishalton Airport,2.473206,-59.321596,GY,GY-UT,AHL
Annai Airport,3.959439993,-59.12419891,GY,GY-UT,NAI
Seal Bay Seaplane Base,58.373291,-152.201797,US,US-AK,SYB
Baramita Airport,7.370120049,-60.48799896,GY,GY-BA,BMJ
Bartica A Airport,6.358864,-58.655207,GY,GY-CU,GFO
Cheddi Jagan International Airport,6.49855,-58.254101,GY,GY-DE,GEO
Silva Bay Seaplane Base,49.15,-123.696,CA,CA-BC,SYF
Eugene F. Correira International Airport,6.80628,-58.1059,GY,GY-DE,OGL
Imbaimadai Airport,5.708109856,-60.2942009,GY,GY-CU,IMB
Kamarang Airport,5.865340233,-60.61420059,GY,GY-CU,KAR
Karanambo Airport,3.751940012,-59.30970001,GY,GY-UT,KRM
Karasabai Airport,4.033329964,-59.53329849,GY,GY-UT,KRG
Kato Airport,4.649159908,-59.8321991,GY,GY-PT,KTO
Konawaruk Airport,5.2684,-58.995,GY,GY-PT,KKG
Roberts Army Heliport,35.81499863,-120.7440033,US,US-CA,SYL
Lumid Pau Airport,2.393929958,-59.44100189,GY,GY-UT,LUB
Lethem Airport,3.37276,-59.789398,GY,GY-UT,LTM
Mabaruma Airport,8.20017,-59.777965,GY,GY-BA,USI
Mahdia Airport,5.277490139,-59.15110016,GY,GY-PT,MHA
Maikwak Airport,4.898172,-59.817027,GY,GY-PT,VEG
Monkey Mountain Airport,4.483329773,-59.68330002,GY,GY-PT,MYM
Matthews Ridge Airport,7.487736,-60.185237,GY,GY-BA,MWJ
Stanton Airfield,44.475579,-93.016756,US,US-MN,SYN
New Amsterdam Airport,6.244324,-57.474172,GY,GY-EB,QSX
Orinduik Airport,4.72527,-60.035,GY,GY-PT,ORJ
Paramakatoi Airport,4.6975,-59.7125,GY,GY-PT,PMT
Paruima Airport,5.81724,-61.055489,GY,GY-CU,PRR
Sand Creek Airport,2.9913,-59.51,GY,GY-UT,SDC
Skeldon Airport,5.8599,-57.14894,GY,GY-EB,SKM
Santa Cruz Island Airport,34.06007,-119.915229,US,US-CA,SZN
Santa Paula Airport,34.34719849,-119.060997,US,US-CA,SZP
Qingdao Jiaodong International Airport,36.361953,120.088171,CN,CN-37,TAO
V.C. Bird International Airport,17.1367,-61.792702,AG,AG-03,ANU
Codrington Airport,17.635799,-61.828602,AG,AG-10,BBQ
Timbunke Airport,-4.196633,143.519222,PG,PG-ESW,TBE
Grantley Adams International Airport,13.0746,-59.4925,BB,BB-01,BGI
Tarabo Airport,-6.466666667,145.5322222,PG,PG-EHG,TBQ
Tabal Airstrip,8.3027,171.1615,MH,MH-AUR,TBV
Tinboli Airport,-4.0949,143.3838,PG,PG-ESW,TCK
Takotna Airport,62.993206,-156.029026,US,US-AK,TCT
Tetebedi Airport,-9.1586,148.0686,PG,PG-NPP,TDB
Canefield Airport,15.336693,-61.392108,DM,DM-10,DCF
Douglas-Charles Airport,15.547,-61.299999,DM,DM-02,DOM
Sasereme Airport,-7.6217,142.868,PG,PG-WPD,TDS
Terapo Airport,-8.169722222,146.1944444,PG,PG-GPK,TEO
Tifalmin Airport,-5.1173,141.419,PG,PG-SAN,TFB
La Désirade Airport,16.296902,-61.0844,GP,GP-U-A,DSD
Basse-Terre Baillif Airport,16.013648,-61.742928,GP,GP-U-A,BBR
St-François Airport,16.257799,-61.262501,GP,GP-U-A,SFC
Martinique Aimé Césaire International Airport,14.591,-61.003201,MQ,MQ-U-A,FDF
Grand Case-Espérance Airport,18.099899,-63.047199,MF,MF-U-A,SFG
Saint Barthélemy - Rémy de Haenen Airport,17.9044,-62.843601,BL,BL-U-A,SBH
Les Bases Airport,15.86870003,-61.27000046,GP,GP-U-A,GBJ
Pointe-à-Pitre Le Raizet International  Airport,16.265301,-61.531799,GP,GP-U-A,PTP
Terre-de-Haut Airport,15.86439991,-61.58060074,GP,GP-U-A,LSS
Tagula Airport,-11.33111111,153.2029167,PG,PG-MBA,TGL
Point Salines International Airport,12.00419998,-61.78620148,GD,GD-GE,GND
Lauriston Airport,12.4761,-61.472801,GD,GD-PA,CRU
Trincomalee Harbor Waterdrome,8.56,81.22,LK,LK-5,THW
Cyril E. King Airport,18.337091,-64.977251,VI,VI-U-A,STT
Henry E Rohlsen Airport,17.70190048,-64.79859924,VI,VI-U-A,STX
Antonio Nery Juarbe Pol Airport,18.45085,-66.675768,PR,PR-U-A,ARE
Rafael Hernández International Airport,18.4949,-67.129402,PR,PR-U-A,BQN
Ticantiki Airport,9.4185,-78.4896,PA,PS-GY,TJC
Benjamin Rivera Noriega Airport,18.312954,-65.303893,PR,PR-U-A,CPX
Fernando Luis Ribas Dominicci Airport,18.45680046,-66.09809875,PR,PR-U-A,SIG
Eugenio Maria De Hostos Airport,18.25569916,-67.14849854,PR,PR-U-A,MAZ
Mercedita Airport,18.00830078,-66.56300354,PR,PR-U-A,PSE
José Aponte de la Torre Airport,18.2453,-65.643402,PR,PR-U-A,NRR
Luis Munoz Marin International Airport,18.43939972,-66.00180054,PR,PR-U-A,SJU
Antonio Rivera Rodriguez Airport,18.1348,-65.493599,PR,PR-U-A,VQS
Tenakee Seaplane Base,57.77970123,-135.2180023,US,US-AK,TKE
Taku Lodge Seaplane Base,58.48970032,-133.9429932,US,US-AK,TKL
Robert L. Bradshaw International Airport,17.31119919,-62.71870041,KN,KN-U-A,SKB
Vance W. Amory International Airport,17.20569992,-62.58990097,KN,KN-U-A,NEV
Tumolbil Airport,-4.7748,141.0133,PG,PG-SAN,TLP
George F. L. Charles Airport,14.0202,-60.992901,LC,LC-02,SLU
Hewanorra International Airport,13.7332,-60.952599,LC,LC-11,UVF
Tuluksak Airport,61.086973,-160.922842,US,US-AK,TLT
Kerki Airport,37.822051,65.135279,TM,TM-L,KEA
Queen Beatrix International Airport,12.5014,-70.015198,AW,AW-U-A,AUA
Flamingo International Airport,12.131,-68.268501,BQ,BQ-U-A,BON
Hato International Airport,12.1889,-68.959801,CW,CW-U-A,CUR
F. D. Roosevelt Airport,17.49650002,-62.97940063,BQ,BQ-U-A,EUX
Princess Juliana International Airport,18.041,-63.108898,SX,SX-U-A,SXM
Juancho E. Yrausquin Airport,17.64500046,-63.22000122,BQ,BQ-U-A,SAB
Jumandy Airport,-1.059722,-77.583333,EC,EC-N,TNW
Torokina Airport,-6.2015,155.063,PG,PG-NSB,TOK
Tortola West End Seaplane Base,18.45,-64.583333,VG,VG-U-A,TOV
Port Alsworth Airport,60.201681,-154.325863,US,US-AK,PTA
Tapeta Airport,6.4948,-8.873,LR,LR-NI,TPT
Clayton J Lloyd International Airport,18.204773,-63.05383,AI,AI-U-A,AXA
Bingöl Çeltiksuyu Airport,38.85926056,40.59596252,TR,TR-12,BGG
John A. Osborne Airport,16.79140091,-62.19329834,MS,MS-U-A,MNI
Tanacross Airport,63.37440109,-143.3359985,US,US-AK,TSG
Tsile Tsile Airport,-6.8498,146.3554,PG,PG-MPL,TSI
Tobago-Crown Point Airport,11.14970016,-60.8321991,TT,TT-WTO,TAB
Piarco International Airport,10.5954,-61.3372,TT,TT-TUP,POS
Tissa Tank Waterdrome,6.2876,81.2906,LK,LK-3,TTW
Tum Airport,6.26,35.5184,ET,ET-SW,TUJ
Captain Auguste George Airport,18.727734,-64.32852,VG,VG-U-A,NGD
Terrance B. Lettsome International Airport,18.445492,-64.541707,VG,VG-U-A,EIS
Virgin Gorda Airport,18.44639969,-64.42749786,VG,VG-U-A,VIJ
Argyle International Airport,13.156695,-61.149945,VC,VC-04,SVD
J F Mitchell Airport,12.9884,-61.262001,VC,VC-06,BQU
Canouan Airport,12.699,-61.3424,VC,VC-06,CIW
Mustique Airport,12.8879,-61.180199,VC,VC-06,MQS
Union Island International Airport,12.600135,-61.411945,VC,VC-06,UNI
Dongsha Island (Pratas Island) Airport,20.7066,116.721001,TW,TW-KHH,DSX
Qimei Airport,23.213127,119.417539,TW,TW-PEN,CMJ
Tumxuk Tangwangcheng Airport,39.886663,79.233408,CN,CN-65,TWC
Two Harbors Amphibious Terminal,33.43222222,-118.5086111,US,US-CA,TWH
L.F. Wade International International Airport,32.36399841,-64.67870331,BM,BM-U-A,BDA
Tyonek Airport,61.076556,-151.131363,US,US-AK,TYE
Mchauru Airport,-2.813667,32.172472,TZ,TZ-18,GIT
Lushoto Airport,-4.783259869,38.30419922,TZ,TZ-25,LUY
Tsimiroro Airport,-18.345064,45.015643,MG,MG-U,TZO
Dubois Municipal Airport,44.162057,-112.220581,US,US-ID,DBS
Myrhorod Air Base,49.932,33.641,UA,UA-53,MXR
Kakhnovka Airfield,49.136799,33.477893,UA,UA-53,KHU
Almaty International Airport,43.354267,77.042828,KZ,KZ-ALA,ALA
Balkhash Airport,46.8932991,75.00499725,KZ,KZ-KAR,BXH
Boralday Airport,43.352052,76.883039,KZ,KZ-ALM,BXJ
Taldykorgan Airport,45.12255,78.442758,KZ,KZ-JET,TDK
Nursultan Nazarbayev International Airport,51.022202,71.466904,KZ,KZ-AKM,NQZ
Kokshetau Airport,53.329102,69.594597,KZ,KZ-AKM,KOV
Petropavl Airport,54.774702,69.183273,KZ,KZ-SEV,PPK
Taraz Airport,42.85359955,71.3035965,KZ,KZ-ZHA,DMB
Mount Aue Airport,-6.234166667,144.6647222,PG,PG-JI,UAE
Issyk-Kul International Airport,42.585584,76.701181,KG,KG-Y,IKU
Manas International Airport,43.06129837,74.4776001,KG,KG-C,FRU
Osh Airport,40.60900116,72.79329681,KG,KG-O,OSS
Shymkent Airport,42.36420059,69.47889709,KZ,KZ-YUZ,CIT
Hazrat Sultan International Airport,43.313126,68.549881,KZ,KZ-YUZ,HSA
Zhezkazgan National Airport,47.708953,67.738094,KZ,KZ-ULY,DZN
Sary-Arka Airport,49.670799,73.334396,KZ,KZ-KAR,KGF
Kyzylorda Airport,44.706902,65.592499,KZ,KZ-KZY,KZO
Uralsk Airport,51.1507988,51.54309845,KZ,KZ-ZAP,URA
Ekibastuz Airport,51.5909996,75.21499634,KZ,KZ-PAV,EKB
Ust-Kamenogorsk Airport,50.036571,82.493477,KZ,KZ-VOS,UKK
Pavlodar Airport,52.19499969,77.07389832,KZ,KZ-PAV,PWQ
Semey Airport,50.351295,80.234398,KZ,KZ-ABA,PLX
Zaysan Airport,47.487491,84.887675,KZ,KZ-VOS,SZI
Aktau Airport,43.860093,51.09086,KZ,KZ-MAN,SCO
Atyrau International Airport,47.122559,51.819321,KZ,KZ-ATY,GUW
Aktobe Airport,50.2458,57.206699,KZ,KZ-AKT,AKX
Arkalyk North Airport,50.3185997,66.95279694,KZ,KZ-KUS,AYK
Kostanay West Airport,53.20690155,63.5503006,KZ,KZ-KUS,KSN
Heydar Aliyev International Airport,40.46749878,50.04669952,AZ,AZ-BA,GYD
Ganja International Airport,40.737701,46.3176,AZ,AZ-GA,KVD
Lankaran International Airport,38.757919,48.807042,AZ,AZ-LA,LLK
Nakhchivan Airport,39.18880081,45.45840073,AZ,AZ-NX,NAJ
Gabala International Airport,40.808617,47.725389,AZ,AZ-QAB,GBB
Zaqatala International Airport,41.557823,46.669464,AZ,AZ-ZAQ,ZTU
Yevlakh Airport,40.631901,47.141899,AZ,AZ-YE,YLV
Buin Airport,-6.729166667,155.6833333,PG,PG-NSB,UBI
Shirak International Airport,40.750401,43.859299,AM,AM-SH,LWN
Zvartnots International Airport,40.14730072,44.39590073,AM,AM-ER,EVN
Batagay Airport,67.64800262,134.6950073,RU,RU-SA,BQJ
Sakkyryr Airport,67.792,130.394,RU,RU-SA,SUK
Ust-Kuyga Airport,70.011002,135.645004,RU,RU-SA,UKG
Talakan Airport,59.876389,111.044444,RU,RU-SA,TLK
Aldan Airport,58.60279846,125.4089966,RU,RU-SA,ADH
Yakutsk Airport,62.09329987,129.7709961,RU,RU-SA,YKS
Chulman Airport,56.91389847,124.9140015,RU,RU-SA,NER
Moma Airport,66.450861,143.261551,RU,RU-SA,MQJ
Magan Airport,62.103484,129.545288,RU,RU-SA,GYG
Olyokminsk Airport,60.397499,120.471001,RU,RU-SA,OLZ
Ust-Nera Airport,64.55000305,143.1150055,RU,RU-SA,USR
Ust-Maya Airport,60.35699844,134.4349976,RU,RU-SA,UMS
Verkhnevilyuisk Airport,63.4580574,120.269165,RU,RU-SA,VHV
Nyurba Airport,63.294998,118.336998,RU,RU-SA,NYR
Suntar Airport,62.18500137,117.6350021,RU,RU-SA,SUY
Vilyuisk Airport,63.75666809,121.6933365,RU,RU-SA,VYI
Lensk Airport,60.72060013,114.8259964,RU,RU-SA,ULK
Olenyok Airport,68.514999,112.480003,RU,RU-SA,ONK
Polyarny Airport,66.40039825,112.0299988,RU,RU-SA,PYJ
Mirny Airport,62.53469849,114.0390015,RU,RU-SA,MJZ
Saskylakh Airport,71.927902,114.080002,RU,RU-SA,SYS
Belaya Gora Airport,68.556227,146.22784,RU,RU-SA,BGN
Srednekolymsk Airport,67.4805,153.7364,RU,RU-SA,SEK
Chokurdakh Airport,70.62310028,147.9019928,RU,RU-SA,CKH
Cherskiy Airport,68.74060059,161.3379974,RU,RU-SA,CYX
Tiksi Airport,71.6977005,128.9029999,RU,RU-SA,IKS
Zyryanka Airport,65.7485,150.8889,RU,RU-SA,ZKP
Savannah Airstrip,-0.7165,29.6997,UG,UG-W,KHX
Moyo Airport,3.64440012,31.76276207,UG,UG-N,OYG
Ugashik Bay Airport,57.424052,-157.74479,US,US-AK,UGB
David the Builder Kutaisi International Airport,42.176768,42.482393,GE,GE-IM,KUT
Batumi International Airport,41.61029816,41.59970093,GE,GE-AJ,BUS
Sukhumi Babushara /  Vladislav Ardzinba International Airport,42.8582,41.128101,GE,GE-AB,SUI
Tbilisi International Airport,41.6692009,44.95470047,GE,GE-TB,TBS
Ignatyevo Airport,50.42539978,127.4120026,RU,RU-AMU,BQS
Magdagachi Airport,53.472467,125.798094,RU,RU-AMU,GDG
Tynda Airport,55.284199,124.778999,RU,RU-AMU,TYD
Khabarovsk Novy Airport,48.528338,135.188588,RU,RU-KHA,KHV
Komsomolsk-on-Amur Airport,50.4090004,136.9340057,RU,RU-KHA,KXK
Sovetskaya Gavan (Maygatka) Airport,48.925067,140.035348,RU,RU-KHA,GVN
Ugolny Yuri Ryktheu Airport,64.734902,177.740997,RU,RU-CHU,DYR
Provideniya Bay Airport,64.37809753,-173.2429962,RU,RU-CHU,PVS
Keperveem Airport,67.845001,166.139999,RU,RU-CHU,KPW
Sokol Airport,59.9109993,150.7200012,RU,RU-MAG,GDX
Markovo Airport,64.665088,170.429782,RU,RU-CHU,KVM
Pevek Airport,69.783302,170.597,RU,RU-CHU,PWE
Severo-Evensk Airport,61.921786,159.229059,RU,RU-MAG,SWV
Bogorodskoye Airport,52.381041,140.449378,RU,RU-KHA,BQG
Nikolayevsk-na-Amure Airport,53.154999,140.649994,RU,RU-KHA,NLI
Okhotsk Airport,59.4100647,143.0565033,RU,RU-KHA,OHO
Yelizovo Airport,53.16790009,158.4539948,RU,RU-KAM,PKC
Burevestnik Airport,44.919998,147.621994,RU,RU-SAK,BVV
Okha Airport,53.517656,142.879772,RU,RU-SAK,OHH
Iturup Airport,45.256389,147.95549,RU,RU-SAK,ITU
Shakhtyorsk Airport,49.1903,142.082993,RU,RU-SAK,EKS
Yuzhno-Kurilsk Mendeleyevo Airport,43.961066,145.684977,RU,RU-SAK,DEE
Zonalnoye Airport,50.6692009,142.7610016,RU,RU-SAK,ZZO
Yuzhno-Sakhalinsk Airport,46.885461,142.717466,RU,RU-SAK,UUS
Amgu Airport,45.84126,137.673568,RU,RU-PRI,AEM
Svetlaya Airport,46.541704,138.321703,RU,RU-PRI,ETL
Yedinka Airport,47.178201,138.657357,RU,RU-PRI,EDN
Kavalerovo Airport,44.2726,135.029,RU,RU-PRI,KVR
Plastun Airport,44.81499863,136.2920074,RU,RU-PRI,TLY
Terney Airport,45.0825,136.5912,RU,RU-PRI,NEI
Vladivostok International Airport,43.396256,132.148155,RU,RU-PRI,VVO
Chita-Kadala International Airport,52.026299,113.306,RU,RU-CHI,HTA
Bratsk Airport,56.37060165,101.697998,RU,RU-IRK,BTK
Ust-Ilimsk Airport,58.13610077,102.5650024,RU,RU-IRK,UIK
Irkutsk International Airport,52.268002,104.389,RU,RU-IRK,IKT
Bodaybo Airport,57.86610031,114.2429962,RU,RU-IRK,ODO
Yerbogachen Airport,61.27500153,108.0299988,RU,RU-IRK,ERG
Kirensk Airport,57.773,108.064,RU,RU-IRK,KCK
Preobrazheniye Airport,42.921698,133.904438,RU,RU-PRI,RZH
Ust-Kut Airport,56.8567009,105.7300034,RU,RU-IRK,UKX
Baikal International Airport,51.808614,107.439652,RU,RU-BU,UUD
Ujae Atoll Airport,8.928059578,165.7619934,MH,MH-UJA,UJE
Uljin Airport,36.777049,129.461861,KR,KR-47,UJN
Boryspil International Airport,50.345001,30.894699,UA,UA-32,KBP
Kramatorsk Airport,48.706799,37.630922,UA,UA-14,KRQ
Mariupol International Airport,47.0760994,37.44960022,UA,UA-14,MPW
Sievierodonetsk Airport,48.900926,38.54279,UA,UA-09,SEV
Dnipro International Airport,48.357201,35.100601,UA,UA-12,DNK
Zaporizhzhia International Airport,47.86700058,35.31570053,UA,UA-23,OZH
Kryvyi Rih International Airport,48.04330063,33.20999908,UA,UA-12,KWG
Sevastopol International Airport / Belbek Air Base,44.691822,33.57462,UA,UA-43,UKS
Simferopol International Airport,45.0522,33.975101,UA,UA-43,SIP
Kerch Airport,45.37250137,36.40140152,UA,UA-43,KHC
Mukhaizna Airport,19.386389,56.401389,OM,OM-WU,UKH
Kharkiv International Airport,49.924801,36.290001,UA,UA-63,HRK
Suprunovka Airport,49.5685997,34.39720154,UA,UA-53,PLV
Sumy Airport,50.85829926,34.76250076,UA,UA-59,UMY
Cherkasy International Airport,49.41559982,31.99530029,UA,UA-71,CKC
Kirovograd Airport,48.5428009,32.28499985,UA,UA-35,KGO
Ihor Sikorsky Kyiv International Airport (Zhuliany),50.40194,30.45194,UA,UA-30,IEV
Hostomel Airport,50.6035,30.1919,UA,UA-32,GML
Zhytomyr Airport,50.270556,28.738611,UA,UA-18,ZTR
Lutsk Airport,50.678404,25.487165,UA,UA-07,UCK
Khmelnytskyi Airport,49.359699,26.933399,UA,UA-68,HMJ
Ivano-Frankivsk International Airport,48.88420105,24.68610001,UA,UA-26,IFO
Lviv International Airport,49.8125,23.9561,UA,UA-46,LWO
Chernivtsi International Airport,48.25930023,25.98080063,UA,UA-77,CWC
Rivne International Airport,50.60710144,26.14159966,UA,UA-19,RWN
Uzhhorod International Airport,48.63430023,22.26339912,UA,UA-21,UDJ
Kherson International Airport,46.6758,32.506401,UA,UA-65,KHE
Mykolaiv International Airport,47.057899,31.9198,UA,UA-48,NLV
Odessa International Airport,46.4268,30.6765,UA,UA-51,ODS
Vinnytsia/Gavyryshivka International Airport,49.242531,28.613778,UA,UA-05,VIN
Talagi Airport,64.60030365,40.71670151,RU,RU-ARK,ARH
Leshukonskoye Airport,64.89600372,45.72299957,RU,RU-ARK,LDG
Naryan Mar Airport,67.63999939,53.12189865,RU,RU-NEN,NNM
Solovki Airport,65.02999878,35.73333359,RU,RU-ARK,CSH
Cherepovets Airport,59.27360153,38.01580048,RU,RU-VLG,CEE
Amderma Airport,69.76329803,61.5564003,RU,RU-NEN,AMV
Varandey Airport,68.848503,58.201401,RU,RU-NEN,VRI
Majeed Bin Abdulaziz Airport,26.48,38.128889,SA,SA-03,ULH
Kotlas Airport,61.2358017,46.69749832,RU,RU-ARK,KSZ
Pulkovo Airport,59.8003006,30.26250076,RU,RU-SPE,LED
Kirovsk-Apatity Airport,67.46330261,33.5882988,RU,RU-MUR,KVK
Murmansk Airport,68.78170013,32.75080109,RU,RU-MUR,MMK
Pskov Airport,57.78390121,28.39559937,RU,RU-PSK,PKV
Petrozavodsk Airport,61.8852005,34.15470123,RU,RU-KR,PES
Vologda Airport,59.28250122,39.94440079,RU,RU-VLG,VGD
Brest Airport,52.108299,23.8981,BY,BY-BR,BQT
Gomel Airport,52.52700043,31.01670074,BY,BY-HO,GME
Vitebsk Vostochny Airport,55.12649918,30.34959984,BY,BY-VI,VTB
Khrabrovo Airport,54.88999939,20.59259987,RU,RU-KGD,KGD
Hrodna Airport,53.60200119,24.05380058,BY,BY-HR,GNA
Minsk National Airport,53.888071,28.039964,BY,BY-MI,MSQ
Mogilev Airport,53.95489883,30.0951004,BY,BY-MA,MVQ
Abakan International Airport,53.740002,91.385002,RU,RU-KK,ABA
Barnaul Airport,53.36380005,83.53849792,RU,RU-ALT,BAX
Gorno-Altaysk Airport,51.969204,85.836539,RU,RU-AL,RGK
Kemerovo Airport,55.27009964,86.10720062,RU,RU-KEM,KEJ
Yeniseysk Airport,58.4742012,92.11250305,RU,RU-KYA,EIE
Podkamennaya Tunguska Airport,61.589699,89.994003,RU,RU-KYA,TGP
Krasnoyarsk International Airport,56.173077,92.492437,RU,RU-KYA,KJA
Achinsk Airport,56.269185,90.57511,RU,RU-KYA,ACS
Kyzyl Airport,51.66939926,94.40059662,RU,RU-TY,KYZ
Novosibirsk Tolmachevo Airport,55.019756,82.618675,RU,RU-NVS,OVB
Omsk Central Airport,54.96699905,73.3105011,RU,RU-OMS,OMS
Strezhevoy Airport,60.70940018,77.66000366,RU,RU-TOM,SWT
Bogashevo Airport,56.38029861,85.20829773,RU,RU-TOM,TOF
Spichenkovo Airport,53.811401,86.877197,RU,RU-KEM,NOZ
Dikson Airport,73.51780701,80.37966919,RU,RU-KYA,DKS
Khatanga Airport,71.97810364,102.4909973,RU,RU-KYA,HTG
Igarka Airport,67.43720245,86.62190247,RU,RU-KYA,IAA
Norilsk-Alykel Airport,69.31109619,87.3321991,RU,RU-KYA,NSK
Turukhansk Airport,65.79720306,87.93530273,RU,RU-KYA,THX
Anapa Vityazevo Airport,45.002102,37.347301,RU,RU-KDA,AAQ
Yeysk Airport,46.68,38.21,RU,RU-KDA,EIK
Gelendzhik Airport,44.58209263,38.01248074,RU,RU-KDA,GDZ
Krasnodar Pashkovsky International Airport,45.03469849,39.17050171,RU,RU-KDA,KRR
